relative_humidity,temperature,exhaust_vacuum,ambient_pressure
79.02,26.12,66.75,1017.86
89.02,13.11,38.73,1005.89
88.83,21.41,62.39,1007.84
79.2,12.33,45.51,1016.49
83.92,24.02,77.54,1008.33
62.07,9.37,38.56,1016.84
88.99,11.26,44.92,1023.63
52.02,30.12,69.71,1009.1
94.78,4.65,35.19,1018.23
77.92,28.21,70.8,1010.45
48.8,30.83,71.58,1009.92
77.92,6.59,39.37,1020.34
77.34,21.84,64.69,1007.57
59.94,31.63,70.17,999.4
91.02,4.7,39.9,1007.45
64.25,31.11,75.33,1002.32
62.29,18.21,41.23,993.11
69.22,9.82,39.64,1010.79
65.5,16.77,38.01,1023.04
74.29,16.88,39.99,1007.08
88.79,21.08,70.32,1011.39
91.47,22.79,69.13,1010.87
73.95,26.96,62.39,1008.14
34.54,30.87,67.32,1013.78
80.67,19.74,45.38,1015.11
64.53,24.22,71.14,1009.38
82.22,16.27,44.21,1020.56
88.88,14.41,46.18,1016.25
65.22,10.48,41.38,1021.97
94.06,14.24,44.84,1023.6
83.67,23.08,74.78,1009.85
87.53,25.77,73.68,1014.18
82.65,17.94,62.1,1019.81
84.92,9.43,41.4,1028.42
83.84,13.98,41.79,1010.6
60.42,25.02,47.45,1008.07
50.84,30.99,69.82,1009.41
95.98,17.17,63.09,1020.54
58.63,19.4,42.44,1013.19
65.24,24.1,68.08,1012.73
93.27,12.07,39.99,1009.7
68.06,9.55,40.72,1023.12
75.4,9.57,52.75,1022.32
85.95,21.74,70.32,1011.88
71.35,30.99,68.51,1008
93.63,17.88,45.87,1008.39
82.86,17.51,53.16,1013.13
85.35,7.79,43.13,1019.67
64.16,31.56,66.44,1008.91
51.29,30.58,68.84,1011.34
93.3,13.35,39.64,1010.1
89.59,17.9,67.71,1004.3
86.98,21.94,50.32,1008.44
53.9,31.49,69.13,1009.33
88.68,8.48,42.49,1010.77
90.13,26.85,73.77,1001.2
56.77,26.75,60.96,1012.05
42.34,24.91,64.45,1013.02
70.37,23.03,68.08,1012.63
94.15,12.99,40.55,1007.52
60.03,23.79,48.06,1012.92
75.81,23.42,63.07,1011.72
56.91,32.09,69.4,1003.1
88.71,21.78,51.43,1007.45
58.91,31.92,69.13,1000.77
58.39,22.79,50.78,1008.65
95.67,10.52,42.18,1014.9
84.29,7.64,42.28,1008.46
77.83,15.8,41.2,1016.08
87.57,17.3,46.21,1013.56
74.74,18.26,61.27,1019.1
83.32,14.03,41.79,1008.07
60.53,24.55,58.86,1015.22
45.14,24.6,57.32,1012.48
75.91,25.04,70.36,1006.56
38.01,32.31,62.04,1010.45
62.38,21.17,64.15,1021.25
75.4,9.15,40.11,1023.82
48.4,27.34,63.78,1016.5
62.27,11.7,43.41,1016.08
88.31,27.58,73.06,1009.63
61.28,20.53,54.9,1016.61
85.94,9.55,41.44,1015.07
87.02,9.94,41.44,1015.21
80.69,6.71,40.72,1022.78
61.14,31.09,64.05,1011.32
81.55,17.23,40.12,1013.52
72.73,18.27,58.2,1018.34
58.71,9.06,36.3,1015.14
62.41,14.66,41.66,1012.89
55.88,23.79,58.2,1016.77
52.34,31.33,58.9,1003.77
98.97,10.26,43.14,1019.68
39.28,33.75,64.96,1002.54
70.55,18.72,60.07,1015.81
98.44,20.71,58.18,1007.63
82.61,28.87,71.97,1008.74
100.13,12.63,48.04,1013
65.76,13.69,34.03,1018.45
80.9,20.3,67.32,1013.49
86.8,14.93,42.44,1012.65
86.44,25.43,69.13,1002.2
95.09,24.85,71.98,1005.97
67.91,14.67,45.01,1014.28
87.38,3.63,38.44,1016.16
67.87,28.54,72.99,1007.42
76.06,15.26,41.2,1016
55.78,29.88,68.08,1011.14
85.17,5.65,40.72,1022.46
91.25,9.2,39.82,1013.19
84.75,18.85,44.63,1009.06
62.53,28.16,61.47,1009.19
99.53,13.15,42.44,1014.51
82.65,16.97,50.9,1012.31
50.33,17.33,42.28,1007.97
82.73,17.39,46.21,1013.94
52.72,26.26,65.06,1013.58
77,13.72,45.01,1014.07
90.09,10.99,44.63,1020.67
90.74,8.94,41.74,1022.55
72.17,22.5,59.43,1010.31
50.57,23.62,68.63,1013.18
83.58,17.17,44.68,1018.72
82.89,12.47,38.25,1012.74
95.69,16.65,46.18,1010.6
89.59,24.56,71.94,1006.81
57.04,25.49,47.45,1007.89
80.76,7.33,40,1018.96
68.1,20.52,43.79,1015.9
75.09,13.61,41.16,1020.49
65.08,22.5,45.38,1014.11
48.74,28.24,65.27,1013.43
52.84,30.04,67.25,1017.65
81.68,14.38,44.84,1024.59
43.7,24.78,68.63,1013.96
87.55,19.99,40.79,1003.15
62.43,16.01,43.69,1017.12
65.47,29.09,72.43,1006.86
84.48,13.31,40.03,1017.73
42.72,33.34,69.88,1007.65
58.13,26.88,59.21,1013.54
87.71,15.69,37.87,1022.63
94.98,27.58,78.05,1010.83
75.36,20.51,63.86,1020.65
78.35,13.56,39.52,1016.61
83.55,22.64,59.27,1012.58
54.03,30.29,71.58,1010.01
97.4,10.15,41.62,1015.86
75.47,23.07,57.5,1015.7
90.78,7.29,40.96,1023.01
74.79,25.34,69.48,1008.4
84.16,19.66,58.79,1017.17
79.89,17.77,56.53,1019.57
66.81,14.34,42.86,1031.75
89.72,14.4,42.99,1010.3
79.02,18.31,62.1,1020.38
83.76,13.56,40.03,1017.73
87.59,6.17,41.31,1002.49
66.53,25.04,51.95,1005.56
82.17,14.49,41.16,1000.5
56.44,22.31,43.43,1010.64
73.67,16.38,46.97,1013.6
60.83,23.48,65.12,1015.82
86.55,11.58,39.69,1005.17
86.31,14.74,43.99,1023.13
66.15,15.33,42.28,1008.19
88.27,26.14,69.14,1007.1
46.78,32.86,68.51,1008.43
56.34,28.88,63.76,1010.16
51.61,27.59,54.2,1013.1
79.4,21.85,69.94,1010.89
84.95,6.58,43.02,1014.03
75.56,20.38,62.52,1017.85
75.33,9.53,38.18,1018.43
81.87,16.76,53.16,1014.13
71.78,32.31,68.94,1006.11
96.05,10.22,39.96,1025.05
86.43,10.72,39.35,1015.35
70.88,21.68,64.15,1021.09
88.72,21.13,51.43,1007.43
54.87,29.14,75.23,1010.15
80.16,12.04,43.69,1016.58
85.94,10.1,41.4,1024.29
46.52,28.72,68.14,1005.82
59,28.84,60.23,1009.7
88.27,18.68,52.84,1004.65
64.11,16.5,44.63,1020.58
61.27,27.18,64.44,1012.81
81.59,20.08,58.79,1017.32
73.88,19.64,56.65,1020.79
66.45,27.77,62.26,1010.88
74.77,31.4,71.06,1008.44
84.05,3.68,39.64,1011.31
89.48,11.89,40.03,1019.53
81.01,7.63,40.56,1023.13
69.45,26.38,71.73,1010.04
48.21,22.89,48.98,1014.55
83.46,17.98,53.29,1018.29
88.05,14.22,48.6,1006.26
68.18,22.35,57.76,1017.92
78.43,22.2,57.17,1009.82
70.39,16.89,49.21,1015.19
71.97,22.51,59.21,1018.35
85.75,15.11,42.99,1007.53
85.48,25.15,73.67,1007.42
81.74,15.47,44.9,1021.59
86.58,11.1,40,1021.29
80.4,20.78,60.84,1018.66
78.2,20.94,68.12,1012.43
93.82,5.52,42.85,1012.77
92.4,16.19,36.99,1007.37
90.31,27.06,72.58,1009.24
64.99,19.92,48.98,1014.32
75.22,18.53,61.27,1019.84
85.19,12.21,41.67,1012.88
86.22,11.59,40.05,1014.96
75.82,26.61,72.43,1007.71
64.89,18.4,44.92,1024.88
65.72,24.8,66.51,1016.74
65.91,25.47,60.75,1007.27
76.14,28.57,75.33,1003.16
48.61,31.01,73.5,1010.92
74.46,24.38,57.17,1009.85
63.38,28.46,60.23,1010.2
75.22,18.16,43.72,1008.64
87.92,10.6,41.17,1018.38
70.83,24.19,68.94,1007.37
54.83,12.2,39.72,1018.07
58.01,27.95,73.5,1010.42
50.45,30.38,71.58,1010.17
49.51,28.48,54.2,1013.14
99.83,11.3,43.14,1019.56
55.42,29.19,70.32,1008.28
48.06,30.75,71.22,1006.47
76.06,12.37,43.22,1009.1
53.3,25.75,60.95,1014.75
75.55,28.18,67.17,1006.84
77.88,21.89,74.93,1016.11
61.88,24.79,50.78,1008.78
62.68,30.86,70.32,1011.88
75.02,13.51,43.22,1009.63
46.2,29.35,68.31,1010.46
90.71,19.98,60.77,1017.72
67.44,21.77,42.23,1013.03
80.57,12.43,41.62,1011.87
83.43,3.4,39.64,1011.1
79.83,24.73,74.22,1010.15
73.5,25.54,70.47,1009.28
77.17,25.88,63.73,1009.48
83.37,23.07,70.47,1008.64
72.08,30.66,70.98,1007.6
72.94,13.77,41.58,1020.63
56.85,12.57,43.8,1023.2
45.87,31.1,71.32,1008.09
89.54,22.24,64.27,1012.97
40.09,29.08,52.84,1006.14
51.24,19.35,39.72,1002.5
46.6,28.88,54.89,1007.16
58.18,31.7,70.36,1006.26
89.34,13.25,44.92,1024.11
65.16,18.55,41.1,1002.02
68.35,28.69,71.29,1009.22
70,13.74,42.74,1029.54
84.65,23.97,64.33,1010.54
66.83,18.44,39.72,1001.14
82.1,16.88,56.89,1014.01
88.46,12.82,46.18,1018.53
70.37,7.18,38.56,1016.49
61.44,24.34,62.96,1019.7
70.82,26.63,62.44,1010.86
92.04,11.43,41.16,1022.81
69.6,27.24,66.75,1017.78
73.22,15.01,42.77,1018.21
86.14,11.21,40.75,1016.45
54.88,31.46,71.8,1010.75
87.67,13.65,42.86,1015.41
89.15,9.57,39.82,1013.12
63.24,11.46,44.85,1014.3
59.23,25.03,60.84,1017.69
88.21,14.6,44.84,1023.58
47.73,28.88,73.68,1015.25
95.24,13.82,44.84,1023.72
87.64,7.87,41.06,1020.91
69.68,2.34,39.42,1028.47
76.32,23.58,70.04,1010.95
92.25,21.49,70.32,1009.07
62.81,15.84,41.66,1009.69
66.4,25.82,61.08,1013.64
81.42,10.18,40.81,1015.79
70.4,28.4,69.34,1009.76
55.38,12.35,41.38,1021.99
58.36,16.52,43.7,1015.08
92.27,9.6,42.03,1017.66
69.1,7.54,38.56,1016.49
92.21,8.04,41.92,1029.7
91.14,11.82,41.26,1020.74
85.09,21.62,48.78,1020.06
65.17,15.41,44.78,1007.69
79.4,26.47,63.13,1013.72
56.42,31.5,74.16,1011.72
94.28,12.24,49.83,1007.9
65.97,13.52,41.44,1015.81
79.98,10.02,39.66,1016.34
64.12,21.01,44.05,1010.61
97.34,8.35,43.52,1022.78
75.89,14.12,39.52,1016.79
45.72,35.2,73.56,1006.56
89.43,25.28,72.39,1002.28
65.38,14.3,41.93,1020.6
68.2,19.32,52.9,1016.86
56.15,22.04,69.51,1013.25
64.11,28.07,66.17,1010.58
68.78,23.09,60.95,1015.02
70.43,27.17,61.25,1013.03
85.53,26.44,71.64,1004.55
58.91,27.23,44.05,1005.69
61.37,17.68,40.89,1011.24
94.32,27.18,79.05,1008.99
48.72,27.89,68.12,1012.78
77.46,13.5,54.3,1016.2
65.16,28.11,66.17,1010.51
46.55,28.75,70.02,1010.33
85.75,25.56,74.99,1005.41
88.08,12.84,50.59,1020.08
77.1,20.18,56.53,1020.3
50.42,25.65,69.45,1013.95
45.25,21.08,52.05,1012.28
71.55,14.33,45.51,1015.42
52.94,29.13,62.26,1010.51
44.51,31.73,74.67,1016.38
82.47,18,53.16,1013.02
84.95,12.39,44.58,1016.38
68.35,28.26,63.13,1012
83.92,14.59,42.44,1012.7
91.73,16.22,46.36,1020.04
74.48,25.99,59.54,1007.78
75.05,20.84,59.8,1016.96
93.8,26.85,74.16,1008.66
68.69,7.24,39.04,1019
83.41,14.01,43.34,1016.95
71.33,17.66,44.9,1020.5
86.83,11.6,40.96,1023.95
56.79,16.72,44.78,1007.75
72.81,12.77,40.71,1014.66
74.99,11.08,38.16,1014.45
82.32,8.96,40.02,1031.21
98.71,9.86,41.01,1018.49
100.1,17.18,46,1002.74
62.89,14.5,53.82,1016.81
76.02,24.01,65.18,1012.57
61.46,24.79,67.83,1009.32
92.53,11.67,44.6,1018.09
90.12,21.28,70.32,1011.06
82.63,20.96,69.48,1011.04
92.51,26.57,73.21,1002.31
61.26,16.43,48.06,1010.73
47.25,26.22,65.34,1015.17
68.39,24.88,52.36,1014.45
80.83,12.22,40.71,1021.25
83.27,22.28,58.12,1014.54
78.06,9.14,37.36,1015.22
71.42,27.34,70.98,1008.82
65.14,24.9,58.49,1011.06
90.63,13.26,40.83,1007.97
63.36,21.86,64.45,1015.83
62.47,18.55,41.85,1015.24
81.94,26.26,74.9,1003.85
95.84,5.15,40.78,1025.34
87.54,10.8,39.58,1011.99
72.67,27.99,71.64,1007.79
98.07,18.4,50.16,1011.51
77.44,15.17,36.71,1013.5
95.44,13.18,40.83,1007.67
45.6,30.37,67.45,1015.35
87.32,24.88,71.94,1006.85
75.06,14.87,42.77,1017.94
91.05,20.34,69.45,1012.76
89.58,5.71,40.77,1022.51
65.39,28.62,79.74,1008.12
77.31,12.75,39.58,1010.8
46.57,19.76,48.92,1010.48
83.5,19.75,54.2,1011.43
58.82,11.61,41.17,1019.57
68.41,9.63,43.02,1012.4
53.95,26.65,63.78,1015.32
40.68,24.63,65.38,1010.43
76.43,19.94,56.53,1020.48
92.58,15.18,43.67,1011.59
60.49,25.79,63.9,1014.39
65.21,12.64,40.71,1024.2
91.3,21.7,70.32,1009.12
82.07,12.19,40.23,1017.45
59.42,27.73,67.69,1007.47
89.37,20.83,70.72,1009.56
96.84,16.7,46.18,1011.2
84.64,8.27,39.64,1011
49.03,27.17,67.45,1015.67
98.82,14.92,46.18,1014.21
70.2,27.47,66.86,1006.1
84.41,9.72,41.44,1015.17
92.7,19.97,50.78,1008.75
74.3,18.37,51.86,1018.8
53.29,14.85,40.8,1025.38
89.94,22.92,60.37,1007.05
88.4,15.2,40.55,1005
64.83,28.07,61.47,1008.68
60.71,10.72,41.17,1019.68
91.12,16.09,48.78,1015.78
75.01,18.68,53.29,1018.16
81.74,14.48,40.83,1009.42
56.56,28.41,61.47,1008.94
79.88,24.03,62.44,1010.96
69.77,28.31,74.33,1011.89
87.68,21.79,60.93,1006.44
68.03,28.53,69.84,1004.46
70.02,9.84,36.66,1026.7
32.19,34.66,74.33,1012
61.3,21.99,58.96,1014.09
86.73,23.69,73.67,1007.19
77.58,21.94,64.69,1007.39
91.65,14.51,49.83,1006.27
87.41,13.72,45.09,1012.95
83.25,15.03,43.71,1025.07
75.06,6.99,39.37,1020.19
58.16,28.03,68.67,1005.52
96.24,10.9,41.93,1014.96
84.5,5.51,41.03,1022.28
81.28,17.02,51.86,1021.53
85.7,14.39,44.21,1019.77
92.35,24.05,70.4,1006.83
75.14,20.99,50.78,1008.55
77.74,21.02,61.5,1008.52
62.96,31.01,69.13,1000.93
84.15,12.38,41.62,1012.37
81.28,23.37,70.94,1008.01
85.46,12.22,40.78,1024.02
69.65,15.28,48.14,1012.55
70.42,25.09,57.43,1013.2
76.05,23.87,50.39,1012.96
73.03,15.43,40.89,1010.63
73.44,24.34,48.78,1018
86.01,25.09,71.58,1010.17
74.84,16.37,53.16,1014.89
65.85,11.8,41.54,1020
68.37,24.85,68.37,1006.5
72.21,17.16,40.55,1000.26
82.38,13.09,54.3,1017.61
84.41,10.25,41.46,1018.67
66.48,28.39,65.51,1014.52
58.36,31.55,69.75,1010.12
44.72,23.84,49.21,1013.1
69.84,14.46,42.86,1031.34
58.96,24.16,65.06,1013.88
86.37,20.82,63.77,1014.28
100.1,17,49.78,1005.32
92.12,11.45,45.01,1018.88
69.7,18.26,58.96,1014.04
80.1,10.74,43.67,1011.75
59.12,20.89,67.71,1006.12
67.65,11.82,41.54,1019.96
55.72,25.44,65.06,1013.82
67.15,29.92,69.75,1009.12
80.44,21.11,58.49,1011.6
64.83,14.6,53.82,1016.28
49.47,25.96,63.78,1016.95
64.85,18.32,39.53,1008.15
72.37,21.36,68.28,1007.6
76.05,15.7,42.99,1007.51
60.81,26.82,75.08,1005.93
95.45,15.22,41.35,1003.12
70.9,27.68,69.34,1008.28
73.08,27.14,70.32,1007.08
41.9,28.99,54.2,1012.79
40.09,32.55,69.89,1013.87
47.89,27.01,63.78,1016.72
77.74,6.31,42.07,1004.61
64.35,23.31,60.08,1017.14
94.16,10.66,41.93,1016.12
63.55,26.82,64.96,999.72
88.4,12.36,45.09,1013.05
73.2,10.2,40.67,1016.15
82.02,29.17,74.34,1004.51
85.07,12.03,40.75,1015.93
57.01,31.27,69.13,1009.45
83.61,24.8,72.24,1011.58
85.56,24.43,72.43,1008.03
89.08,24.14,63.21,1012.28
51.66,28.13,56.9,1007.17
58.62,19.15,39.72,1001.49
87.08,11.05,40.75,1016.55
51.3,25.23,66.44,1011.37
72.38,26.86,70.47,1007.18
86.06,12.15,71.14,1019.56
64.78,18.5,41.85,1015.81
58.58,21.93,58.96,1014.23
94.32,10.14,45.01,1018.12
75.25,14.04,48.79,1017.62
58.08,24.14,60.07,1016.56
71.46,13.48,41.44,1015.64
81.54,14.26,43.34,1017.24
75.42,19.99,65.94,1012.28
76.82,16.52,53.16,1014.68
84.47,22.75,58.79,1011.44
84.64,15.31,40.66,1016.46
79.73,21.33,58.46,1016.17
55.76,30.28,74.67,1016.45
41.07,19.08,44.63,1020.05
71.87,23.94,51.95,1008.18
78.98,21.12,62.52,1015.62
83.27,22.61,60.27,1018.81
75.76,14.85,44.63,1020.67
66.58,27.26,63.77,1014.07
47.51,31.96,71.29,1008.39
69.71,25.3,58.46,1015.91
63.47,24.49,65.61,1014.71
91.66,24.44,72.99,1008.38
53.78,17.89,44.78,1010.03
60.49,11.92,43.8,1022.96
79.11,23.34,63.73,1012.1
71.96,18.89,66.86,1012.38
97.13,18.63,50.16,1010.21
59.99,24.43,60.07,1015.59
72.29,9.83,41.17,1019.34
76.48,16.68,43.14,1018.39
51.58,22.29,45.01,1012.4
77.67,5.63,39.22,1013.35
65.95,13.72,34.03,1018.57
80.05,13.02,45.51,1015.24
90.26,8.9,40.77,1011.67
81.75,26.44,71.73,1009.52
58.97,27.07,74.87,1010.09
50.29,27.74,70.32,1009.58
64.09,31.5,70.32,1011.44
64.72,21.81,43.77,1011.97
87.26,15.86,49.69,1015.59
86.53,20.31,69.94,1009.7
76.6,23.23,64.69,1008.12
100.09,18.39,52.08,1006.53
57.05,30.68,73.67,1005.63
41.39,29.09,67.07,1005.99
67.56,27.35,60.75,1008.98
71.21,28.46,73.67,1005.67
65.76,31.21,66.44,1008.57
84.85,18.89,63.09,1018.47
62.7,26.71,68.3,1015.07
90.21,13.52,42.07,1017.91
76.19,24.17,48.41,1008.46
77,7.67,41.66,1016.25
88.35,19.44,59.21,1018.5
82.2,27,69.4,1004.86
78.33,18.16,43.96,1012.78
64.24,19.28,65.46,1013.77
81.17,15.43,38.58,1016.58
72.6,16.32,43.5,1021.3
42.29,33.12,68.31,1010.3
66.51,8.48,38.5,1013.5
89.04,20.76,70.72,1009.73
64.7,18.76,52.9,1016.27
73.66,24.5,60.77,1017.15
34.53,32.4,68.14,1004.44
86.6,17.82,65.48,1019.64
62.12,27.27,67.9,1006.36
80.01,20.14,65.06,1014.81
62.05,24.8,65.48,1018.56
87.32,26.42,71.06,1008.12
100.12,15.34,41.96,1012.08
47.74,28.66,50.05,1006.08
61.02,14.2,52.75,1025.64
72.31,26.12,75.6,1017.41
73.27,24.14,62.66,1007.33
70.99,23.43,54.42,1013.58
84.56,10.41,36.71,1022.02
67.24,23.27,60.84,1019.13
79.89,18.36,53.16,1013.14
88.24,15.8,40.66,1016.15
80.37,22.95,63.94,1013.87
84.04,19.79,60.1,1010.47
34.09,34.43,68.51,1010.17
68.66,26.31,68.51,1013.26
85.33,11.94,44.6,1018.69
95.89,10.82,39.96,1025.53
73.15,17.49,40.55,1001.73
66.62,26.23,59.87,1012.93
97.82,7.26,41.22,1014.86
86.4,9.42,41.4,1029.21
80.81,16.85,39.64,1008.82
53.59,26.31,52.09,1013.39
42.85,30.69,69.89,1013.9
77.8,16.55,39.64,1009.07
99.15,16.29,50.88,1013.79
83.32,12.49,38.25,1012.61
81.79,10.15,41.46,1019.56
85.75,21.71,58.05,1013.07
70.86,13.92,44.47,1029.36
73.92,24.04,51.95,1006.13
86.66,20.03,69.45,1013.47
72.39,31.7,76.09,1007.06
87.07,26,69.88,1007.99
77.84,25.35,74.33,1015.29
64.02,24.49,49.82,1017.09
53.96,24.27,63.87,1018.88
61.7,24.51,58.79,1016.11
80.05,12.06,52.72,1024.53
74.29,18.53,48.98,1014.24
79.32,18.31,42.23,1012.88
52.01,24.97,63.86,1018.64
96.85,10.02,39.96,1024.88
80.54,25.45,72.24,1011.44
67.59,26.74,49.02,1008.18
76.17,23.45,51.95,1005.23
65.08,11.1,44.85,1014.27
63.49,24.16,60.29,1018.09
77.05,5.45,39.04,1020.07
79.63,24.99,51.43,1006.95
86.77,18.32,65.94,1012.74
76.89,21.63,71.85,1009.44
76.49,8.53,38.18,1017.54
51.8,28.85,59.27,1011.69
78.35,23.23,60.32,1016.73
71.47,4.93,38.44,1015.65
30.83,18.76,44.71,1015.15
85.12,25.52,67.17,1007.33
100.13,12.38,48.04,1012.78
79.36,16.05,43.14,1010.67
54.09,26.75,70.32,1007.61
53.82,30.03,68.84,1011.41
70.22,24.78,50.16,1004.56
53.96,26.97,64.45,1009.43
75.29,27.98,67.17,1007.32
52.1,26.33,61.41,1011.9
96.24,11.34,45.17,1018.32
46,18.8,44.78,1009.65
92.74,5.23,40.78,1025.13
82.62,10.8,39.28,1010.7
28.81,19.32,44.71,1015.3
53.98,33.15,70.4,1003.72
89.83,12.8,39.16,1015.94
66.71,19.3,46.93,1014.83
41.57,26.33,60.06,1005.86
63.09,30.8,70.94,1007.06
72.85,21.52,66.51,1015.32
79.9,18.63,45.87,1007.98
58.18,16.69,44.78,1010.41
82.68,12.49,41.62,1011.37
63.15,32.06,75.33,1001.96
81.54,8.82,43.56,1014.95
54,25.14,64.63,1020.63
89.76,21.71,60.27,1015.74
75.36,19.65,44.89,1009.76
56.67,22.63,58.96,1013.62
84.51,11.82,41.67,1012.94
77.24,18.41,44.89,1009.75
55.65,32.09,70.4,1003.73
57.01,33.4,70.8,1009.17
85.31,11.83,44.21,1019.37
93.16,6.33,39.33,1012.06
83.28,15.02,37.64,1016.49
56.4,28.93,74.78,1009.48
73.64,14.81,39.58,1011.62
77.81,13.25,41.62,1010.8
84.72,18.27,65.94,1013.09
84.09,23.77,51.43,1006.67
86.73,12.8,44.34,1016.52
81.2,13.94,47.83,1004.83
76.31,16.44,43.96,1013.66
59.75,29.53,64.44,1013.22
77.57,29.1,70.4,1003.97
87.12,6.04,41.14,1027.92
78.01,25.11,62.26,1011.12
73.6,17.13,42.86,1014.15
56,20.54,49.15,1021.02
68.97,14.02,44.47,1028.02
93.53,10.22,37.83,1005.94
59.61,31.46,77.17,1009.26
93.87,23.64,71.25,1004.92
57.59,26.69,59.21,1012.55
85.81,25.1,69.89,1015.42
93.15,6.23,40.96,1022.49
82.82,13.74,38.73,1004.34
70.65,27.35,61.47,1008.43
71.47,26.84,70.36,1007.41
89.7,23.69,77.54,1009.32
66.12,21.06,50.59,1016.42
70.23,12.28,43.67,1012.69
79.78,22.35,58.59,1013.99
88.15,6.12,40.81,1014.77
63.92,32.31,66.44,1009.6
68.78,9.1,39.42,1025.28
96.25,12.99,42.34,1018.04
77.12,25.75,71.14,1008.33
71.38,22.92,58.62,1016.37
80.01,12.33,39.28,1011.84
80.56,13.66,41.67,1013.43
62.25,22.24,60.07,1015.93
78.24,13.48,41.26,1021.92
61.3,26.6,63.07,1011.97
41.7,31.82,71.29,1008.44
78.36,18.35,62.1,1019.97
61.45,31.44,72.86,1003.74
92.07,19.94,50.78,1008.78
84.75,18.13,60.1,1009.67
95.8,12.28,42.34,1019.19
87.13,18.6,60.1,1009.91
78.6,21.01,60.1,1010.93
54.78,27.64,75.6,1017.35
82.96,13.47,41.14,1026.09
89.17,7.96,38.91,1016.35
98,16.81,45.87,1008.7
75.21,22.69,58.46,1017.74
67.56,25.74,68.94,1007.7
78.23,5.75,42.07,1004.24
69.69,29.54,74.99,1005
51.58,27.36,63.31,1013.7
57.92,11.75,35.76,1018.99
96.72,12.02,40.66,1017.27
47.64,31.02,69.51,1011.16
93.24,20.11,50.78,1008.73
90.26,12.24,41.62,1013.38
56.93,29.11,74.78,1009.6
94.01,12.58,43.67,1012.86
62.85,25.21,59.21,1013.19
71.06,25.64,68.08,1011.06
78.13,15.5,39.16,1016.24
73.06,28.61,70.36,1006.95
74.82,6.57,42.07,1004.48
52.81,29.5,71.14,1011.27
51.5,27.4,66.48,1004.71
58.01,22.06,43.43,1010.46
90.79,23.35,71.77,1005.99
87.16,6.76,40.62,1015.67
87.51,20.62,48.41,1007.37
47.14,27.2,65.18,1011.47
90.36,24.17,71.25,1003.9
88.58,12.88,44,1022.71
57.88,29.23,74.22,1008.49
76.32,11.62,43.48,1016.66
57.93,28.41,66.91,1008.22
38.57,29.25,67.32,1013.88
86.27,5.43,39.9,1007.5
74.15,10.28,39.64,1010.45
80.8,7.95,37.49,1009.32
82.77,17.33,53.16,1013.77
92.13,11.02,41.26,1020.69
59.55,14.41,43.13,1016.32
70.86,19.69,56.65,1020.72
87.6,6.65,38.5,1014.01
76.16,8.88,36.66,1026.61
89,16.46,48.6,1006.08
84.24,20.2,60.1,1010.66
93.05,22.87,74.22,1009.36
75.65,28.83,71.32,1006.28
89.33,16.7,36.99,1006.19
68.43,22.36,64.15,1021.05
47.22,23.96,46.93,1013.98
82,23.19,60.75,1008.33
75.26,25.65,68.08,1011.27
92.72,13.22,40.83,1007.82
75.76,18.75,44.9,1007.99
46.2,28.02,63.9,1013.96
83.25,23.09,63.91,1012.23
44.31,26.21,65.12,1016.06
49.37,33.8,64.96,1004.88
53.25,26.45,47.43,1008.87
70.69,30.82,78.87,1012.06
75.28,14.22,44.99,1012
50.68,29.45,75.6,1018.12
68.95,6.99,35.19,1019.32
85.98,22.43,55.97,1008.97
81.02,16.57,63.31,1016.19
85.44,23.75,66.54,1004.41
78.69,29.05,71.85,1008.6
63.98,13.28,43.8,1023.17
76.47,7.76,37.7,1014.82
80.68,14.93,39.39,1014.31
83.21,18.5,47.45,1009.23
72.1,24.35,58.79,1010.13
58.37,26.66,70.02,1010.88
100.13,12.05,48.04,1009.14
82.54,14.79,39.54,1007.25
96.68,10.33,43.99,1020.7
75.23,28.23,64.05,1011.98
82.39,24.91,69.89,1015.25
88.16,23.82,73.67,1007.26
97.2,10.44,37.83,1006.31
45.99,28.74,70.32,1008.15
51.58,30.7,67.69,1005.92
90.41,17.12,58.95,1016.74
91.89,6.71,40.96,1022.71
51.95,29.08,70.83,1007.98
60.23,12.48,39.85,1012.93
59.99,15.92,44.85,1015.84
63.63,16.37,54.3,1017.94
100.14,12.05,40.55,1016.63
71.54,21.55,44.57,1006.03
87.53,13.52,40.83,1009.94
95.57,24.21,70.98,1007.02
54.55,24.87,58.33,1013.76
65.82,28.55,72.43,1007.2
70.05,26.93,62.44,1011.02
58.16,18.59,41.1,1001.93
65.8,23.59,59.43,1009.96
72.23,23.83,50.32,1008.41
88.28,17.86,50.88,1015.59
80.95,17.01,50.59,1015.8
74.31,20.04,58.2,1017.56
74.64,27.32,76.09,1007.77
61.27,31.13,64.05,1011.51
70.02,19.69,56.65,1020.86
77.77,12,39.96,1011.73
72.36,7.97,38.5,1013.84
91.28,8.14,41.26,1020.61
44.67,28.07,68.08,1013.13
77.97,13.44,40.69,1014.54
85.25,14.8,43.99,1022.89
81.17,16.98,43.99,1021.65
73.67,15.29,44.88,1018.85
68.53,19.35,64.15,1021.37
95.28,21.65,58.18,1008.33
85.31,22.18,59.39,1014.82
76.32,28.15,74.9,1003.67
95.81,7.74,39.96,1025.78
74.3,26.48,51.43,1006.76
54.25,27.6,67.25,1017.78
97.96,10.57,41.26,1008.32
81.35,23.28,68.28,1000.79
